transaction_date,ticker,asset_description,type,amount,state,ptr_link,industry,sector,party,chamber,member,year,last_name,member_id
2021-08-16,MSFT,Microsoft Corporation - CALL Options. Strike $150 expiry 3/18/22,sale_full,3000000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-08-16,MSFT,Microsoft Corporation - CALL Options. Strike $150 expiry 3/18/22,sale_full,3000000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-08-16,MSFT,Microsoft Corporation - CALL Options. Strike $145 expiry 3/18/22,sale_full,750000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-08-16,MSFT,Microsoft Corporation - CALL Options. Strike $160 expiry 1/21/22,sale_full,750000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-08-16,MSFT,Microsoft Corporation - CALL Options. Strike $160 expiry 09/17/21,purchase,750000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-08-16,MSFT,Microsoft Corporation - CALL Options. Strike $150 expiry 9/17/21,purchase,3000000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-08-05,NSC,Norfolk Southern Corporation,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,Railroads,Transportation,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-08-27,PINS,Pinterest Inc Class A,sale_full,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,,,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-08-02,PINS,Pinterest Inc Class A,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,,,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-08-20,SYNH,Syneos Health Inc Class A,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,Biotechnology: Commercial Physical & Biological Resarch,Health Care,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-08-09,TCEHY,Tencent Holdings Limited Unsponsored ADR Representing B Shares,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,,,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-08-02,W,Wayfair Inc Class A,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,Catalog/Specialty Distribution,Consumer Services,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-10-29,AMZN,Amazon.com Inc,purchase,35000,IL,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019971.pdf,Catalog/Specialty Distribution,Consumer Services,Democrat,House,Marie Newman,2021,newman,N000192
2021-10-29,AAPL,Apple Inc,purchase,35000,IL,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019971.pdf,Computer Manufacturing,Technology,Democrat,House,Marie Newman,2021,newman,N000192
